"","X","Classroom.ID","week","Usage.Week","Active.Users...Total","Minutes.per.Active.User","Badges.per.Active.User","Boosts.per.Tower.Completion","Tower.Alerts.per.Tower.Completion","Teacher.User.ID","teacher_number_classes","year","Grade.Level","MDR.School.ID","Students...Total","District.Rollup.ID","poverty","income","charter.school","school.account","zipcode","tch_min","User.Session","RD.elementary_schedule","RD.whole_group_fluency","RD.mission_overview","Guided.Practice.Completed","RD.small_group_lessons","Tower.Completed","Fluency.Completed","Number.Gym.Activity.Completed","RD.grade_level_overview","Tower.Stage.Failed","RD.optional_problem_sets","RD.student_notes_and_exit_tickets","Kindergarten.Activity.Completed","Tower.Struggled","RD.k_mission","RD.whole_group_word_problems","RD.assessments","RD.teaching_and_learning_approach","RD.optional_homework","RD.k_schedule","RD.curriculum_map","RD.assessments_answer_key","RD.pd_course_notes","RD.pd_course_guide","min_week","mean_act_st","Tsubj","st_login","tch_login","n_weeks","set","PCA1","PCA2","PCA3","FrobeniusNNDSVD1","FrobeniusNNDSVD2","FrobeniusNNDSVD3","FrobeniusNNDSVDA1","FrobeniusNNDSVDA2","FrobeniusNNDSVDA3","Kullback.Leibler1","Kullback.Leibler2","Kullback.Leibler3","Autoencoder1","Autoencoder2","Autoencoder3","state","FrobeniusNNDSVD1bin","FrobeniusNNDSVD2bin","FrobeniusNNDSVD3bin","FrobeniusNNDSVDA1bin","FrobeniusNNDSVDA2bin","FrobeniusNNDSVDA3bin","Kullback.Leibler1bin","Kullback.Leibler2bin","Kullback.Leibler3bin","row_n"
"4578",94761,625253,18,"2019-12-02",20,4.36944785246702,0.851615457444614,0,0,2699730,4,2019,"Kindergarten",399344,21,10029737,NA,"$48K-51,999",1,1,71106,2.63905732961526,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,10.4545454545455,43,1,1,33,"train",-0.0606531639817844,-0.0466687436468596,-0.0720421606731532,0.0316507567233852,0.000274205763448415,0,0.0286451685413167,1.72797735458264e-09,1.79484908312536e-05,0.022352694379795,8.16113527231387e-85,2.87026620144375e-52,-0.0211248099803925,-0.0111169517040253,0.164775982499123,2,0,1,0,0,1,0,0,0,0,6
"4579",94762,625253,19,"2019-12-09",21,4.18661983833127,0.707189589509838,0,0,2699730,4,2019,"Kindergarten",399344,21,10029737,NA,"$48K-51,999",1,1,71106,2.68102152871429,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,10.4545454545455,43,1,1,33,"train",-0.0565274121148862,-0.048168113548379,-0.0708388003497713,0.0319820842213895,0.000234570907546424,0,0.0289418546292646,1.09873902512244e-09,2.24134427784217e-05,0.0225452848309886,5.56989275640266e-85,3.85211536770768e-52,-0.0218553096055984,-0.0120798796415329,0.1617381721735,2,0,1,0,0,1,0,0,0,0,7
"4580",94763,625253,20,"2019-12-16",18,3.74478708605223,0.539615433310071,0,0,2699730,4,2019,"Kindergarten",399344,21,10029737,NA,"$48K-51,999",1,1,71106,3.99452422693989,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,10.4545454545455,43,1,1,33,"train",-0.0878274548449847,-0.0801660814650586,0.117581293167133,0.0291777050755031,0,0.00824518959801434,0.0276286454742683,1.12431628154008e-59,0.00855627434413363,0.0183324652843907,4.79292782191893e-133,3.55858473196066e-41,0.0105467885732651,0.0203334838151932,0.136419340968132,2,0,0,1,0,0,1,0,0,1,8
"4581",94764,625253,23,"2020-01-13",21,4.254193263164,0.500395786011305,0,0,2699730,4,2020,"Kindergarten",399344,21,10029737,NA,"$48K-51,999",1,1,71106,3.53222564406856,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,10.4545454545455,43,1,1,33,"train",-0.0320534614383378,-0.0730700366977389,0.00920913396496502,0.0339310479043952,0,0.00265677870945667,0.0310922085153854,9.06617430352924e-20,0.00263915070757295,0.0226721489599632,9.71875017260832e-94,9.43468626718963e-49,-0.0174742341041565,-0.00957803428173065,0.130558505654335,2,0,0,1,0,0,1,0,0,1,9
"4582",94765,625253,24,"2020-01-20",21,4.26267987704132,0.516616725878377,0,0,2699730,4,2020,"Kindergarten",399344,21,10029737,NA,"$48K-51,999",1,1,71106,0.182321556793955,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,10.4545454545455,43,1,1,33,"train",-0.403414916028074,0.0505315486634799,-0.0473758793775172,0.00543069063742666,0.000848932925470776,0,0.00494585150911341,0.00079033689567045,2.00211233066286e-23,0.00461639750338727,3.05005219800395e-73,1.82451758546262e-69,0.054138645529747,0.0901522189378738,0.439115941524506,2,0,1,0,0,1,0,0,1,0,10
"4583",94766,625253,25,"2020-01-27",21,4.33990170837321,0.539615433310071,0,0,2699730,4,2020,"Kindergarten",399344,21,10029737,NA,"$48K-51,999",1,1,71106,4.76302827060367,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,10.4545454545455,43,1,1,33,"train",0.121541399830168,-0.120079424167294,0.0138831815510151,0.045538683770887,0,0.00370543737235475,0.0417459562816519,5.35879594746689e-20,0.00373380082779652,0.0304008853650171,5.40077916910327e-94,2.07750745386518e-48,-0.0525599643588066,-0.053895428776741,0.0567481964826584,2,1,0,1,1,0,1,1,0,1,11
"4584",94767,625253,26,"2020-02-03",21,4.28908863901461,0.624763818540104,0,0,2699730,4,2020,"Kindergarten",399344,21,10029737,NA,"$48K-51,999",1,1,71106,0.262364264467491,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,10.4545454545455,43,1,1,33,"train",-0.353533126987314,0.0437612585485861,-0.0845570174605549,0.00889444955652138,0.00149783946372889,0,0.00810444366618824,0.0014011084867812,1.14933522355656e-25,0.00766545058471546,1.17958557137746e-72,2.84681071772363e-71,0.0308076739311218,0.0620235204696655,0.395212054252625,2,0,1,0,0,1,0,0,1,0,12
"4585",94768,625253,27,"2020-02-10",21,4.43911560165801,0.546956490270913,0,0,2699730,4,2020,"Kindergarten",399344,21,10029737,NA,"$48K-51,999",1,1,71106,4.80811102998478,1.94591014905531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,10.4545454545455,43,1,1,33,"train",0.175111250323869,-0.126263796013882,-0.0309955687042925,0.0498145893026951,0,0.00154894343222687,0.0452660977000118,1.07055836968741e-15,0.00174783693424321,0.0337443038240387,3.7632345654231e-90,7.0352756780888e-49,-0.0671964287757874,-0.0713039040565491,0.0445146858692169,2,1,0,1,1,0,1,1,0,1,13
"4586",94769,625253,28,"2020-02-17",20,3.98527346716774,0.405575945852428,0,0,2699730,4,2020,"Kindergarten",399344,21,10029737,NA,"$48K-51,999",1,1,71106,3.51452606696916,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,10.4545454545455,43,1,1,33,"train",-0.00120633295309463,-0.0754707656845583,-0.0219187173953469,0.0364190922966176,0,0.00112837517478952,0.0330925810151981,8.81974815200287e-16,0.00128031425841324,0.0246710106652336,3.87297321683966e-90,6.91974854996419e-49,-0.0281483978033066,-0.0221355855464935,0.122570887207985,2,0,0,1,0,0,1,0,0,1,14
"4587",94770,625253,29,"2020-02-24",20,4.98154971320116,0.742087423072118,0,0,2699730,4,2020,"Kindergarten",399344,21,10029737,NA,"$48K-51,999",1,1,71106,0.262364264467491,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,10.4545454545455,43,1,1,33,"train",-0.353533126987314,0.0437612585485861,-0.0845570174605549,0.00889444955652138,0.00149783946372889,0,0.00810444366618824,0.0014011084867812,1.14933522355656e-25,0.00766545058471546,1.17958557137746e-72,2.84681071772363e-71,0.0308076739311218,0.0620235204696655,0.395212054252625,2,0,1,0,0,1,0,0,1,0,15
"4588",94771,625253,30,"2020-03-02",21,4.70772677431318,0.678514206922828,0,0,2699730,4,2020,"Kindergarten",399344,21,10029737,NA,"$48K-51,999",1,1,71106,0.405465108108164,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,10.4545454545455,43,1,1,33,"train",-0.306876745607699,0.0356151724195906,-0.111073775306487,0.0122208012012301,0.00192465254632674,0,0.0111302979090704,0.00179269462490339,1.93662203028955e-23,0.0104022895717487,3.41872220576062e-73,1.35946992476735e-69,0.0127546489238739,0.0395221561193466,0.356981635093689,2,0,1,0,0,1,0,0,1,0,16
"4589",94772,625253,31,"2020-03-09",21,5.17727903817098,0.86353755299823,0,0,2699730,4,2020,"Kindergarten",399344,21,10029737,NA,"$48K-51,999",1,1,71106,0.182321556793955,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,10.4545454545455,43,1,1,33,"train",-0.403414916028074,0.0505315486634799,-0.0473758793775172,0.00543069063742666,0.000848932925470776,0,0.00494585150911341,0.00079033689567045,2.00211233066286e-23,0.00461639750338727,3.05005219800395e-73,1.82451758546262e-69,0.054138645529747,0.0901522189378738,0.439115941524506,2,0,1,0,0,1,0,0,1,0,17
"4590",94773,625253,32,"2020-03-16",6,4.27388447605418,0.594424054147572,0,0,2699730,4,2020,"Kindergarten",399344,21,10029737,NA,"$48K-51,999",1,1,71106,0.0953101798043249,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,10.4545454545455,43,1,1,33,"train",-0.471182552280321,0.0591518206366786,0.00576790038384802,0.000696186118554142,0,0.000196731940642032,0.000659225236456114,1.54767174465178e-60,0.000204154462990096,0.000437416438916023,4.79292782191894e-133,8.49085726817397e-43,0.0882939994335175,0.131416782736778,0.495124459266663,2,0,0,0,0,0,0,0,0,1,18
"4591",94774,625253,33,"2020-03-23",10,4.26969744969996,0.67349703653309,0,0,2699730,4,2020,"Kindergarten",399344,21,10029737,NA,"$48K-51,999",1,1,71106,2.98568193770049,2.99573227355399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,10.4545454545455,43,1,1,33,"train",0.149250506265793,-0.0754188290436676,-0.227314469350772,0.0462387672440789,0.00297893894505977,0,0.0419608111184607,0.00221589600231435,3.04788510654882e-10,0.0351666465855918,3.45609827127375e-79,6.34060618347933e-58,-0.0883422046899796,-0.0947322174906731,0.0817577391862869,2,1,1,0,1,1,0,1,1,0,19
"4592",94775,625253,34,"2020-03-30",6,4.22244456484942,0.746213948466219,0,0,2699730,4,2020,"Kindergarten",399344,21,10029737,NA,"$48K-51,999",1,1,71106,2.58021682959233,3.2188758248682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,10.4545454545455,43,1,1,33,"train",0.141974081869621,-0.0639647966261489,-0.269561838414492,0.0452339273449108,0.003923868253324,0,0.0410768837025975,0.00344314257686611,1.04021427084662e-12,0.0353858975708273,1.8383761620194e-77,2.10104518864612e-60,-0.0936363786458969,-0.101759113371372,0.090579554438591,2,1,1,0,1,1,0,1,1,0,20
"4593",94776,625253,35,"2020-04-06",4,4.69501088998788,0.795837811454842,0,0,2699730,4,2020,"Kindergarten",399344,21,10029737,NA,"$48K-51,999",1,1,71106,3.18635263316264,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,10.4545454545455,43,1,1,33,"train",-0.00684528324452708,-0.0662234622641584,-0.0563479864102795,0.0359591161540126,0,0,0.0325061004736863,6.65577637436999e-12,0.000186064509689115,0.0248644508700739,7.31719914739941e-87,8.36273062961334e-51,-0.0308530330657959,-0.0244656503200531,0.132631734013557,2,0,0,0,0,0,0,0,0,0,21
"4594",94777,625253,36,"2020-04-13",8,4.64918707140487,0.524452725897775,0,0,2699730,4,2020,"Kindergarten",399344,21,10029737,NA,"$48K-51,999",1,1,71106,0.182321556793955,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,10.4545454545455,43,1,1,33,"train",-0.403414916028074,0.0505315486634799,-0.0473758793775172,0.00543069063742666,0.000848932925470776,0,0.00494585150911341,0.00079033689567045,2.00211233066286e-23,0.00461639750338727,3.05005219800395e-73,1.82451758546262e-69,0.054138645529747,0.0901522189378738,0.439115941524506,2,0,1,0,0,1,0,0,1,0,22
"4595",94778,625253,37,"2020-04-20",8,4.67002115830771,0.758308362939187,0,0,2699730,4,2020,"Kindergarten",399344,21,10029737,NA,"$48K-51,999",1,1,71106,0.405465108108164,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,10.4545454545455,43,1,1,33,"train",-0.280250999175184,0.0331369245440738,-0.136092382426055,0.0140154738345746,0.00238381604420986,0,0.0127715116200695,0.00223121834111009,6.60420489506115e-26,0.012101848588422,1.40630641744553e-72,1.62292738446621e-71,-0.000809371471405029,0.0231342911720276,0.334874033927917,2,0,1,0,0,1,0,0,1,0,23
"4596",94779,625253,38,"2020-04-27",5,3.89792408104864,0.44664539762858,0,0,2699730,4,2020,"Kindergarten",399344,21,10029737,NA,"$48K-51,999",1,1,71106,0.641853886172395,1.94591014905531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,10.4545454545455,43,1,1,33,"train",-0.234498454093401,0.0225954863634768,-0.15046665719185,0.0173992508135364,0.00254876590896314,0,0.0158394094493474,0.00236215979917075,2.24162869490298e-21,0.0146236876716373,9.18882143249148e-74,5.50536557396943e-68,-0.0112486034631729,0.00959236919879913,0.305095434188843,2,0,1,0,0,1,0,0,1,0,24
"4597",94780,625253,39,"2020-05-04",6,4.16666522380173,0.416305633236045,0,0,2699730,4,2020,"Kindergarten",399344,21,10029737,NA,"$48K-51,999",1,1,71106,0.262364264467491,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,10.4545454545455,43,1,1,33,"train",-0.353533126987314,0.0437612585485861,-0.0845570174605549,0.00889444955652138,0.00149783946372889,0,0.00810444366618824,0.0014011084867812,1.14933522355656e-25,0.00766545058471546,1.17958557137746e-72,2.84681071772363e-71,0.0308076739311218,0.0620235204696655,0.395212054252625,2,0,1,0,0,1,0,0,1,0,25
"4598",94781,625253,40,"2020-05-11",5,4.50976000118343,0.574866367992362,0,0,2699730,4,2020,"Kindergarten",399344,21,10029737,NA,"$48K-51,999",1,1,71106,0.0953101798043249,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,10.4545454545455,43,1,1,33,"train",-0.471182552280321,0.0591518206366786,0.00576790038384802,0.000696186118554142,0,0.000196731940642032,0.000659225236456114,1.54767174465178e-60,0.000204154462990096,0.000437416438916023,4.79292782191894e-133,8.49085726817397e-43,0.0882939994335175,0.131416782736778,0.495124459266663,2,0,0,0,0,0,0,0,0,1,26
"4599",94782,625253,41,"2020-05-18",1,3.67630067190708,0,0,0,2699730,4,2020,"Kindergarten",399344,21,10029737,NA,"$48K-51,999",1,1,71106,0.0953101798043249,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,10.4545454545455,43,1,1,33,"train",-0.471182552280321,0.0591518206366786,0.00576790038384802,0.000696186118554142,0,0.000196731940642032,0.000659225236456114,1.54767174465178e-60,0.000204154462990096,0.000437416438916023,4.79292782191894e-133,8.49085726817397e-43,0.0882939994335175,0.131416782736778,0.495124459266663,2,0,0,0,0,0,0,0,0,1,27
"4600",94783,625253,42,"2020-05-25",1,3.75887182593397,0.483383274121623,0,0,2699730,4,2020,"Kindergarten",399344,21,10029737,NA,"$48K-51,999",1,1,71106,0.0953101798043249,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,10.4545454545455,43,1,1,33,"train",-0.471182552280321,0.0591518206366786,0.00576790038384802,0.000696186118554142,0,0.000196731940642032,0.000659225236456114,1.54767174465178e-60,0.000204154462990096,0.000437416438916023,4.79292782191894e-133,8.49085726817397e-43,0.0882939994335175,0.131416782736778,0.495124459266663,2,0,0,0,0,0,0,0,0,1,28
"4601",95011,625286,4,"2019-09-02",0,0,0,0,0,2699716,4,2019,"Kindergarten",399344,22,10029737,NA,"$48K-51,999",1,1,71106,3.31054301339402,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,33,11.5625,39,0,1,32,"test",-0.155571402211215,-0.0554802786772385,0.0953339654380497,0.024353775195803,0,0.00660397007468962,0.0229991867871769,8.80497573689181e-59,0.00701337235454588,0.0136832963551289,4.74012054577543e-118,0.0278340239207175,0.0142679810523987,0.029795914888382,0.192860797047615,NA,0,0,1,0,0,1,0,0,1,1
"4602",95012,625286,5,"2019-09-09",0,0,0,0,0,2699716,4,2019,"Kindergarten",399344,22,10029737,NA,"$48K-51,999",1,1,71106,2.46809953147162,1.09861228866811,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,33,11.5625,39,0,1,32,"test",-0.175371337779699,-0.020554076339922,0.0170289418402425,0.0230844868364493,0,0.00198631553418489,0.021140952253013,9.8978323115611e-05,0.00231758626449467,0.0137582461783495,0.0182576967719052,0.0268204099524089,0.00775031745433807,0.0293606221675873,0.227733239531517,2,0,0,1,0,1,1,0,1,1,2
"4603",95013,625286,8,"2019-09-30",0,0,0,0,0,2699716,4,2019,"Kindergarten",399344,22,10029737,NA,"$48K-51,999",1,1,71106,0.78845736036427,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,11.5625,39,0,1,32,"test",-0.301809762329833,0.0249640892871575,-0.0694708351527911,0.0130482071147071,0.00100094867361296,0,0.0118443298008675,0.000857412913466862,6.20078620936845e-12,0.01007990168551,3.41853929267322e-78,2.64424035043308e-59,0.0275295972824097,0.0543941408395767,0.347439527511597,2,0,1,0,0,1,0,0,1,0,3
"4604",95014,625286,11,"2019-10-21",0,0,0,0,0,2699716,4,2019,"Kindergarten",399344,22,10029737,NA,"$48K-51,999",1,1,71106,0.8754687373539,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,33,11.5625,39,0,1,32,"test",-0.394978145485391,0.0315242908331314,0.0255060685357586,0.00656695628403669,0,0.00157767709196328,0.00615667927018268,2.66005594975768e-57,0.00179744284191244,0.00250571885913346,3.81682723325374e-117,0.0278395562320201,0.068724125623703,0.105419978499413,0.420808017253876,2,0,0,1,0,0,1,0,0,1,4
"4605",95015,625286,12,"2019-10-28",17,3.99452422693989,0.720688849247724,0,0,2699716,4,2019,"Kindergarten",399344,22,10029737,NA,"$48K-51,999",1,1,71106,4.33467293829041,1.94591014905531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,33,11.5625,39,1,1,32,"test",0.12806705886127,-0.109100644120246,-0.047205387207973,0.046528555994914,0,0.000342310823287538,0.0420736388658459,3.74269674467896e-14,0.000907082142601599,0.0306063350405028,7.26151494870234e-80,0.0263635433822522,-0.0761003419756889,-0.0783429741859436,0.0595187097787857,2,1,0,1,1,0,1,1,1,1,5
"4606",95016,625286,13,"2019-11-04",11,3.55820113047182,0.594424054147572,0,0,2699716,4,2019,"Kindergarten",399344,22,10029737,NA,"$48K-51,999",1,1,71106,4.772378104972,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,33,11.5625,39,1,1,32,"test",0.0901143190850107,-0.116199577508243,0.0443111450925081,0.043092665434235,0,0.00536563264203173,0.0397603245941001,1.71002336594094e-22,0.00571486489646798,0.0252077452144376,2.74555834799703e-86,0.0741001381882228,-0.0427267178893089,-0.0423241704702377,0.0590528696775436,2,1,0,1,1,0,1,0,0,1,6
"4607",95017,625286,14,"2019-11-11",19,3.60004824040732,0.491993275182947,8.5,1.09861228866811,2699716,4,2019,"Kindergarten",399344,22,10029737,NA,"$48K-51,999",1,1,71106,4.06560209335645,2.07944154167984,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,33,11.5625,39,1,1,32,"test",0.216243822795392,0.253113810399958,-0.0406390838706358,0.043840952262227,0.0428266247513552,0,0.0401316666008286,0.0535346974048356,2.176868126597e-05,0.0297203723817485,0.0528793145428101,0.0262774604759451,-0.0974980443716049,-0.104787535965443,-0.0216946303844452,1,1,1,0,1,1,0,1,1,1,7
"4608",95018,625286,15,"2019-11-18",22,4.20319896713418,0.806351793711744,0,0,2699716,4,2019,"Kindergarten",399344,22,10029737,NA,"$48K-51,999",1,1,71106,5.23431203657212,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,11.5625,39,1,1,32,"test",0.194501877272194,-0.139396518224534,0.00237905098995396,0.0511196550066334,0,0.00345927898593467,0.0467460794251704,7.82942350984488e-19,0.00358693048480136,0.034263353601378,7.46620370935593e-93,1.33743583059735e-47,-0.0687534064054489,-0.0740949362516403,0.0274565666913986,2,1,0,1,1,0,1,1,0,1,8
"4609",95019,625286,16,"2019-11-25",0,0,0,0,0,2699716,4,2019,"Kindergarten",399344,22,10029737,NA,"$48K-51,999",1,1,71106,1.06471073699243,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,33,11.5625,39,0,1,32,"test",-0.376372630544866,0.0247627234863617,0.0309327493439644,0.00794926039327511,0,0.00196829586863856,0.00746559616123469,1.24843780490913e-57,0.00220279893725884,0.00337488861442339,2.82376334734344e-117,0.0278377679069576,0.0656838417053223,0.10078002512455,0.40484493970871,2,0,0,1,0,0,1,0,0,1,9
"4610",95020,625286,17,"2019-12-02",16,3.68637632389582,0.647267582913241,2,0,2699716,4,2019,"Kindergarten",399344,22,10029737,NA,"$48K-51,999",1,1,71106,4.34898678059568,1.94591014905531,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,33,11.5625,39,1,1,32,"test",0.227239296116873,0.26768012601605,-0.0147898849666804,0.0443946803202245,0.0447087391857509,0,0.0406350344879815,0.0560748516623873,6.51099701202874e-05,0.0308347332636813,0.0513742566875502,5.9725170097104e-49,-0.0822320580482483,-0.0897182300686836,-0.00959734618663788,2,1,1,0,1,1,0,1,1,1,10
"4611",95021,625286,18,"2019-12-09",21,2.88480071284671,0.346334304986252,0,0,2699716,4,2019,"Kindergarten",399344,22,10029737,NA,"$48K-51,999",1,1,71106,4.4224485491728,1.79175946922805,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,33,11.5625,39,1,1,32,"test",0.152189596077509,0.0317302991020416,-0.0149684507972881,0.0446642019584618,0.0160114410486437,0.00071035597828322,0.0406461645915098,0.020113498277807,0.00102274522042749,0.0302130505790739,0.0222017395218945,1.89871688780436e-48,-0.0575872659683228,-0.0603517591953278,0.0474169105291367,2,1,1,1,1,1,1,1,1,1,11
"4612",95022,625286,19,"2019-12-16",22,4.14313472639153,0.742087423072118,1,0,2699716,4,2019,"Kindergarten",399344,22,10029737,NA,"$48K-51,999",1,1,71106,5.67297956550116,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,11.5625,39,1,1,32,"test",0.211004164146248,-0.15259174687833,0.0399768353797333,0.0521853553160313,0,0.00558368882988467,0.0480329719337456,1.28412685836677e-22,0.00576443704829304,0.0345770148804398,2.75204527362962e-96,4.93419183362287e-47,-0.0698968917131424,-0.0768973380327225,0.0120115727186203,2,1,0,1,1,0,1,1,0,1,12
"4613",95023,625286,22,"2020-01-13",19,3.74478708605223,0.618903389393037,14,1.6094379124341,2699716,4,2020,"Kindergarten",399344,22,10029737,NA,"$48K-51,999",1,1,71106,4.95088528969048,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,33,11.5625,39,1,1,32,"test",0.167025097920841,-0.128155806709011,-0.00603532063047731,0.049188533835634,0,0.00297958287008827,0.0449069322849741,1.16060632993654e-16,0.0032853364960922,0.0262681049047878,9.76315511310792e-22,0.180763017879034,-0.0554618239402771,-0.0706439539790154,-0.0655242800712585,1,1,0,1,1,0,1,0,1,1,13
"4614",95024,625286,23,"2020-01-20",15,4.23265617801961,0.758308362939187,12,1.6094379124341,2699716,4,2020,"Kindergarten",399344,22,10029737,NA,"$48K-51,999",1,1,71106,2.14006616349627,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,11.5625,39,1,1,32,"test",-0.270150339151228,-0.0139067779717274,0.0644030769057617,0.0156319540984217,0,0.00441735993270956,0.0148020454964925,7.51664474109844e-60,0.00458402351914404,0.0098216173991389,4.79292782191894e-133,1.90651159991527e-41,0.050801545381546,0.0721790343523026,0.280543684959412,2,0,0,1,0,0,1,0,0,1,14
"4615",95025,625286,24,"2020-01-27",21,4.11087386417331,0.733684912243761,12,1.38629436111989,2699716,4,2020,"Kindergarten",399344,22,10029737,NA,"$48K-51,999",1,1,71106,3.55534806148941,1.38629436111989,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,33,11.5625,39,1,1,32,"test",0.0591848446068245,0.261952798024665,0.0291058387642764,0.0328773085100237,0.0394470644899706,0,0.0301193855876733,0.0496798267128144,0.000384227756097821,0.0223237541476995,0.0369995744807689,8.71178779788265e-48,-0.0247606486082077,-0.0203494280576706,0.0593026727437973,2,0,1,0,0,1,0,0,1,1,15
"4616",95026,625286,25,"2020-02-03",20,4.12228393091134,0.758308362939187,6,1.09861228866811,2699716,4,2020,"Kindergarten",399344,22,10029737,NA,"$48K-51,999",1,1,71106,5.24227597566441,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,11.5625,39,1,1,32,"test",0.195284859845037,-0.139681067693579,0.00260742394898205,0.0511778270073204,0,0.00347571753631826,0.0470627020319999,1.68033230349573e-18,0.000158440829668555,0.0342999032950691,6.8292064809312e-93,1.7136178548515e-51,-0.0688873678445816,-0.0742742791771889,0.0270538330078125,2,1,0,1,1,0,0,1,0,0,16
"4617",95027,625286,26,"2020-02-10",22,4.93591174790032,1,11.5,1.6094379124341,2699716,4,2020,"Kindergarten",399344,22,10029737,NA,"$48K-51,999",1,1,71106,3.47506723022861,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,11.5625,39,1,1,32,"test",-0.0376730476015955,-0.0710277814618422,0.00757006616814816,0.0335135385223371,0,0.00253879670898369,0.0307005331714433,1.62935982091442e-19,0.0024719668939005,0.0224098261956238,1.57749523058582e-93,5.77349456356301e-49,-0.0163246542215347,-0.0080832839012146,0.133733078837395,1,0,0,1,0,0,1,0,0,1,17
